(1.90277,-1.06102)
(0.572864,-8.08884)
(-29.8545,-16.0713)
(3.39874,10.1576)
(-7.03497,-22.7256)
(-29.7221,-9.46054)
(8.87298,4.24561)
(27.7764,-14.3693)
(15.4521,-5.35539)
(-4.53041,10.0438)
(24.924,-11.0016)
(0.769014,-6.66704)
(10.0861,-1.6363)
(-11.0737,0.793294)
(-20.8969,-1.09588)
(24.5336,3.48812)
(1.82567,7.21494)
(-23.4368,-38.9194)
(-6.9307,6.18887)
(-5.73277,12.5491)
(-7.00304,4.49052)
(2.36587,-3.7087)
(-2.01519,8.64039)
(0.166398,-15.1574)
(12.4842,3.26716)
(-0.240227,0.645167)
(23.3727,42.9002)
(12.2847,-11.4963)
(-8.76167,3.53039)
(-19.2158,-2.99651)
(-41.51,5.98619)
(-39.3706,1.22857)
(14.2207,-1.76835)
(-2.43269,-4.46459)
(-6.77962,-15.8259)
(0.734719,22.2998)
(5.49938,4.61747)
(12.0833,-3.83051)
(-13.0453,-27.552)
(-23.5833,1.2972)
(-2.02614,-7.27467)
(-20.4622,-1.1158)
(-5.38283,-5.27586)
(-8.38799,-2.0479)
(-7.94701,-13.3461)
(19.9509,-3.17791)
(-6.39695,-2.31288)
(-0.604894,-9.25918)
(12.8105,-11.1939)
(-3.63492,-3.95986)
(-3.73563,-14.2183)
(-10.7525,11.8791)
(-10.6157,13.0325)
(6.91908,17.2913)
(6.09211,9.25754)
(11.3778,12.1566)
(-5.50446,7.62021)
(9.6298,-10.5186)
(1.62909,12.074)
(22.7306,8.01886)
(-33.4947,-2.50857)
(-0.242935,-10.9192)
(-10.514,-8.6521)
(-4.31899,-17.4957)
(-20.6981,1.87069)
(2.71907,3.25928)
(-2.05013,-8.57703)
(-7.09399,19.1007)
(-4.62558,-6.90283)
(8.78484,1.79108)
(4.33126,-8.077)
(-6.93716,-10.0695)
(-3.35419,-11.0115)
(-6.91771,-8.68315)
(-8.55491,3.28931)
(-4.43813,3.14929)
(14.8545,11.4626)
(15.0512,16.0004)
(13.7477,19.0374)
(18.4312,32.5255)
(-17.2905,8.04048)
(-4.69231,1.36441)
(27.2496,-6.22204)
(-14.0406,8.75121)
(16.9866,29.064)
(-1.65861,2.21639)
(4.16922,1.68995)
(-1.51663,3.70044)
(-16.8452,5.34093)
(-6.90946,-27.1256)
(-20.6209,17.3562)
(14.3968,-0.151681)
(12.3235,-7.52091)
(5.21894,-34.818)
(20.9986,7.16707)
(-4.92808,9.5468)
(11.6331,-10.9138)
(-14.184,14.8838)
(11.0766,3.95677)
(-1.35606,-0.206399)
(19.379,15.3793)
(10.175,27.3799)
(-23.9818,-18.9426)
(19.4958,-7.23474)
(-22.0502,22.0398)
(21.7848,26.1798)
(14.7666,4.96726)
(23.0131,-22.374)
(-14.758,-19.393)
(-8.01304,0.40717)
(-3.22407,-2.18172)
(14.1035,19.4724)
(-5.32096,-9.38752)
(0.550057,-8.56608)
(2.98714,6.53216)
(23.7775,11.7797)
(-4.96603,-10.8034)
(12.587,13.685)
(0.72424,-1.43012)
(-29.1537,-2.65534)
(13.9322,-24.7686)
(-13.0616,-25.0695)
(-12.6652,-13.0865)
(-21.0832,16.1626)
(17.0541,4.76582)
(2.34471,-14.257)
(26.553,25.0654)
(-14.663,-12.9529)
(1.5489,8.92143)
(9.18519,-9.61067)
(18.8611,14.0744)
(5.05111,4.86834)
(-14.3189,-3.74318)
(3.8242,3.70367)
(-21.9693,-23.3911)
(5.5212,4.53286)
(-18.7947,26.5794)
(1.36803,-0.789551)
(7.2951,9.95824)
(-3.08339,-32.2225)
(1.17219,-12.0356)
(11.8765,12.1004)
(-7.97827,-2.10305)
(-19.0721,-19.5733)
(-0.0743591,4.71283)
(-8.99049,13.6825)
(-19.5757,-1.27074)
(0.689634,6.24448)
(17.2697,-11.1367)
(-10.0851,4.40218)
(12.9586,-7.0019)
(6.95355,-20.7252)
(7.30682,11.2031)
(3.99388,-3.35223)
(-17.2652,10.3856)
(-1.01096,3.36942)
(-10.3212,-3.35152)
(9.345,-14.2757)
(-4.18398,-25.3451)
(-11.3919,6.13343)
(-9.99714,-4.0376)
(8.11072,-6.1128)
(-9.05338,-9.03274)
(3.81523,10.2052)
(9.47261,5.22341)
(25.8993,0.993941)
(8.62967,5.96438)
(9.12583,13.2083)
(10.6099,-3.13654)
(9.59552,1.89257)
(-6.52693,4.60758)
(-2.38421,6.40333)
(27.6247,-9.43662)
(-4.56897,25.6943)
(-17.7029,-20.9986)
(-12.7245,-18.6947)
(-17.6307,1.81945)
(-23.2116,22.2293)
(-13.1803,10.083)
(-12.0824,7.57119)
(18.4637,-13.8507)
(1.7988,-4.34163)
(-13.452,8.74278)
(6.95748,-12.4199)
(10.2273,-7.11125)
(13.7911,30.7514)
(15.3832,3.44278)
(-4.48082,3.51884)
(-34.2154,1.54382)
(-11.7014,-4.90055)
(6.77494,3.6822)
(4.7738,-3.87426)
(2.49316,-8.09472)
(13.9484,1.51523)
(-6.73435,22.15)
(8.06795,4.25659)
(10.3056,-2.93183)
(-4.47699,-11.5772)
(7.72712,24.4436)
(-25.3817,2.82482)
(26.868,-5.51639)
(10.6966,23.661)
(-10.5843,16.4513)
(-12.6619,5.50389)
(-6.17249,-8.38234)
(12.7991,7.72307)
(-6.42314,-6.54101)
(15.6563,24.831)
(24.0279,25.5611)
(8.25241,4.56821)
(-26.5493,-20.9042)
(0.433865,1.60061)
(-5.76262,-35.0632)
(1.88859,-12.1997)
(9.67214,-12.8762)
(-0.302405,4.51823)
(3.23698,-5.70329)
(-1.0431,-6.42971)
(4.32463,-20.6021)
(-1.57066,-2.14263)
(4.94803,-13.7596)
(6.36989,-15.2321)
(1.64804,-6.17617)
(-11.7919,2.79079)
(-7.70952,-13.2908)
(4.27316,8.22722)
(9.59307,-0.206812)
(24.2434,-21.7978)
(-2.32369,-5.76991)
(-9.44007,13.4926)
(-14.5734,8.28686)
(-10.7737,-27.8433)
(-3.36468,4.09981)
(-3.20081,4.641)
(-31.6247,-6.53119)
(-12.3239,-2.23663)
(-20.1106,-7.23269)
(-3.23663,5.52142)
(-19.4876,4.87577)
(-9.33028,9.33167)
(-40.495,27.0802)
(-11.2217,-5.00837)
(-6.84843,6.30369)
(16.003,5.89567)
(-4.52127,-8.00567)
(-12.0043,-7.44544)
(11.1271,-11.6773)
(-26.2322,4.80677)
(24.2961,-10.3555)
(-11.3265,-17.0158)
(13.9232,0.189621)
(-0.0558175,-8.29363)
(15.0946,-0.710553)
(20.3276,-16.5165)
(-12.6923,-0.627111)
(2.92746,7.56577)
(9.032,5.53019)
(-13.7496,10.6795)
(5.23488,-2.24762)
(8.33593,-13.5495)
(-4.94051,-5.12235)
(-14.7631,25.8724)
(19.4033,-16.9905)
(3.74791,5.39032)
(-9.2948,-25.7818)
(20.6569,-1.52987)
(-2.6688,-9.28854)
(-0.2727,4.18338)
(14.804,8.51588)
(17.9872,0.352781)
(17.2979,6.34626)
(-6.78965,-4.37672)
(-12.7739,5.79516)
(-17.8838,-6.63652)
(-2.73017,7.27257)
(-4.0733,-2.05209)
(3.71805,-9.11208)
(8.26755,-0.939)
(-32.1604,8.29387)
(14.4972,1.21111)
(-6.62001,2.15463)
(4.53161,4.79748)
(-6.64883,14.8596)
(-8.11459,-8.45956)
(-0.127606,11.9978)
(15.8442,13.9397)
(23.7015,-9.65483)
(-5.36741,-0.987533)
(5.55891,8.88333)
(-12.3974,-17.4712)
(-1.56767,-8.21961)
(15.5779,8.34033)
(18.2783,-3.27762)
(2.38098,1.25224)
(-11.6712,-1.64717)
(7.9535,7.87759)
(12.8523,-15.678)
(12.7733,-0.272937)
(16.8931,30.2926)
(6.34829,-29.312)
(-20.3873,-4.82852)
(0.407499,-14.5134)
(4.18028,21.1963)
(-11.9906,-16.7616)
(6.21723,4.94385)
(-18.9413,22.9429)
(1.89264,9.50465)
(-8.21747,-6.17158)
(-2.67399,-18.9623)
(0.555765,-28.4457)
(-17.547,-32.3993)
(21.3391,-27.6766)
(-9.74079,-18.0209)
(-16.7409,17.1496)
(-11.7702,1.92327)
(15.3025,-8.16601)
(-8.55138,-10.3697)
(-3.60436,-4.88636)
(4.67167,-4.1153)
(-23.272,4.68811)
(-8.57409,-1.55054)
(4.61319,-20.0385)
(13.6807,-9.77406)
(1.84898,5.19994)
(-12.1363,21.369)
(5.98617,0.769751)
(-6.61477,-8.50329)
(-16.9286,11.6738)
(8.12245,-25.3548)
(-3.05175,3.83574)
(-6.20354,-7.74841)
(-2.3619,25.5702)
(-1.68286,-7.06338)
(-14.3562,-1.41434)
(29.0144,22.5623)
(-7.35266,8.57943)
(20.3783,3.45059)
(-11.7253,2.88237)
(13.8681,-1.09017)
(-5.28822,-20.0868)
(0.566344,15.9033)
(-8.08626,-1.1384)
(7.01649,-2.70834)
(12.0855,-3.12092)
(8.99332,2.13997)
(9.83569,-18.7233)
(10.6898,21.6977)
(0.735663,-14.416)
(3.59049,-22.6451)
(14.6502,2.92567)
(-0.830038,-6.31054)
(-20.8705,1.83928)
(18.2491,14.254)
(21.7132,-0.202093)
(13.0785,1.16629)
(17.3479,4.7862)
(-4.94838,13.0013)
(-23.1361,-13.003)
(-38.3517,-8.69491)
(-15.8121,-0.106415)
(-2.79052,5.14774)
(-3.88633,-7.06991)
(-7.49781,15.9329)
(30.8552,2.5736)
(1.00831,14.1205)
(2.01363,12.0287)
(-10.7341,8.23714)
(-5.44424,3.4034)
(-0.206911,11.5812)
(1.43499,-4.57095)
(8.16081,-6.63134)
(-4.21583,-5.50687)
(18.4844,1.36141)
(-16.4867,-40.5585)
(19.5913,4.52836)
(-9.1816,10.8709)
(-11.4994,22.1743)
(4.37488,9.36613)
(-0.544019,13.5407)
(-0.0634376,15.9534)
(20.2451,0.618605)
(14.595,-3.18457)
(18.3956,0.641871)
(-14.871,10.1329)
(-17.4635,-1.74554)
(-5.42572,5.03807)
(20.9182,-9.75891)
(-8.84761,-18.7985)
(-7.04159,9.29836)
(-13.5768,19.9364)
(18.0115,-0.637897)
(20.9145,-7.48279)
(-10.7231,-1.96446)
(-5.13648,-2.9981)
(-0.0169173,-9.76947)
(-9.24429,18.8051)
(13.6353,-8.34835)
(21.9544,-31.5765)
(-17.1371,20.6006)
(0.606189,-20.9813)
(28.724,-1.44137)
(-7.28561,6.79042)
(-1.09528,-6.59036)
(0.568939,0.131141)
(13.2981,0.64551)
(-6.97549,-12.4289)
(7.55462,10.7876)
(22.428,-5.32992)
(-11.2169,4.7238)
(15.2262,2.70464)
(-3.54813,3.32393)
(6.39784,13.5335)
(7.83661,-25.1407)
(-4.48162,16.6349)
(-10.5856,-5.83615)
(-11.5143,12.174)
(-13.6354,1.031)
(13.0379,-8.90313)
(25.5321,23.7594)
(-17.5571,-11.5195)
(6.35952,-4.65948)
(-11.7769,-4.76908)
(9.72663,12.9847)
(-4.44528,-33.1497)
(-14.085,1.69496)
(-11.2805,10.3607)
(8.79968,16.5821)
(3.97435,15.538)
(-12.4105,8.22629)
(-20.5437,10.857)
(13.9547,-9.00603)
(-1.75747,7.11533)
(-12.3173,-10.1543)
(-5.96177,3.92208)
(2.56287,-10.4775)
(-8.65838,13.0579)
(40.7329,-23.0293)
(2.04706,1.53008)
(2.12945,23.6006)
(-9.86927,-9.23734)
(-1.16185,1.6937)
(25.371,-12.5352)
(8.52133,12.0928)
(16.301,-12.2831)
(4.10247,-21.7964)
(-6.51335,8.28071)
(11.9306,-8.79044)
(20.8011,0.195998)
(-0.00295678,-19.3883)
(13.6796,-9.97709)
(1.05459,16.8292)
(1.55985,22.3217)
(-12.6165,17.2486)
(-14.4236,-7.46809)
(3.76667,18.6006)
(6.68987,-7.1984)
(-20.3675,1.56024)
(-13.7406,10.6146)
(7.76834,4.39402)
(7.8863,6.30559)
(-6.54286,8.94045)
(-5.20555,18.6864)
(-11.0556,-13.9493)
(0.752482,-9.94651)
(6.76329,3.31393)
(2.86009,-20.8197)
(-1.46796,-21.3608)
(0.783563,18.2774)
(4.4814,-4.46673)
(9.53671,14.9571)
(-0.872117,-5.33322)
(-6.77804,-7.04946)
(0.812161,-16.2968)
(-15.2856,-6.22769)
(-0.301917,1.21271)
(-16.3402,-2.11123)
(-1.18578,-1.15335)
(8.65081,-2.79912)
(9.09842,2.73606)
(6.32425,-32.0797)
(30.2819,-6.60093)
(6.80928,-15.332)
(-14.5203,27.6608)
(11.0494,-16.522)
(-5.20985,12.8357)
(-7.82181,17.7806)
(-3.63057,-3.6657)
(10.9202,6.42904)
(7.34544,-5.39015)
(-3.26501,3.58393)
(5.90365,-4.08014)
(5.47754,2.31575)
(11.407,-12.1222)
(-0.180969,-21.9612)
(-9.69701,-6.84533)
(4.60935,16.7336)
(15.2472,-5.73137)
(-8.79997,3.31008)
(-2.25004,1.18912)
(7.1,4.87054)
(1.58988,-20.7857)
(-5.19347,3.21355)
(7.80639,-21.4426)
(-4.5102,4.66669)
(-2.29531,2.11088)
(-7.56225,8.56529)
(-30.942,-12.873)
(40.2157,0.613766)
(-7.71277,10.9691)
(2.01236,16.4406)
(-5.05358,-11.8966)
(-4.17484,11.0741)
(3.43069,5.03883)
(6.0999,-2.59626)
(17.7987,-0.367336)
(-23.6525,4.37003)
(-14.2598,2.83592)
(-27.7447,8.47121)
(10.9823,-32.5175)
(-3.45733,-11.7612)
(5.30893,8.48676)
(-8.12597,-3.34011)
(-1.37307,-13.4252)
(-13.4004,-19.7191)
(-9.24209,11.5517)
(-12.5814,7.70205)
(-8.84266,-2.75837)
(19.7336,23.1795)
(17.9547,2.24783)
(-9.08054,-23.4966)
(-8.93998,-27.937)
(2.23649,-12.2076)
(8.17303,7.70511)
(12.7877,10.8977)
(10.9675,9.84886)
(13.6268,0.0981325)
(-3.04035,24.5486)
(3.77039,-4.23999)
(11.6577,13.4848)
(-29.3666,-1.7444)
(-1.44725,2.35579)
(-29.6317,7.86803)
(-16.8794,-21.7598)
(-1.04413,7.74805)
(-8.98243,7.56069)
(5.98139,14.1353)
(-15.6233,7.96586)
(-11.374,-6.4829)
(-5.44161,-1.54277)
(14.3068,1.74142)
(-6.29234,-19.1572)
(-13.6052,-1.59313)
(4.92339,3.87234)
(8.16918,-20.0408)
(-19.8726,-1.6801)
(12.7244,-0.64102)
(-4.4247,-7.58561)
(11.7833,-0.75665)
(14.7306,-3.66205)
(-1.95049,-26.5687)
(-16.9473,7.88138)
(5.81101,6.67387)
(-11.1995,0.798702)
(14.3665,5.0595)
(3.13018,-24.6942)
(0.176827,-2.94107)
(5.01565,-10.5456)
(21.695,0.00903597)
(30.961,29.0926)
(16.2247,-7.28863)
(28.1818,2.78548)
(4.78726,-0.0375763)
(-12.9305,-2.95172)
(-31.3125,3.66161)
(-9.95101,0.363509)
(1.72208,-4.01844)
(17.0828,33.7207)
(-2.5059,-14.248)
(11.1295,-10.122)
(13.8244,6.26527)
(4.80031,19.7708)
(6.98959,11.6094)
(19.4565,-8.59182)
(-19.4399,24.4918)
(3.22268,-13.6556)
(-20.5468,14.8465)
(-11.5708,-15.5895)
(-2.91924,-1.33008)
(-13.8408,5.89049)
(14.8542,-14.6004)
(9.76978,7.67296)
(14.5325,14.7976)
(9.11779,1.84549)
(-22.6086,11.4781)
(-5.98924,3.23989)
(-9.86784,-18.0704)
(-18.5008,15.1634)
(2.40083,-5.46386)
(17.4676,11.0704)
(6.09462,-5.57073)
(5.27871,6.44408)
(11.3419,17.6394)
(-13.559,1.90047)
(2.87681,-1.44952)
(6.09914,-1.25353)
(13.4425,-13.7308)
(5.4785,22.4338)
(9.89341,8.63553)
(-6.68183,6.6903)
(10.2535,-16.5586)
(-16.2887,-29.0378)
(-11.0189,22.681)
(-7.95588,-10.9509)
(13.4215,5.98778)
(14.7643,5.63356)
(-5.86022,1.4693)
(1.67643,12.6179)
(14.0949,-2.24587)
(10.1926,1.72607)
(-28.9357,-13.4574)
(0.57668,-21.259)
(18.0552,-27.1177)
(36.0912,-4.95155)
(1.81519,10.8339)
(29.2884,-8.75849)
(5.93679,-0.988992)
(22.3025,7.56757)
(-8.33481,-17.1441)
(-9.73606,-11.3475)
(-26.1409,18.556)
(-17.4078,-4.37018)
(-4.53425,-20.3807)
(-24.8274,-4.98084)
(-31.218,6.80476)
(19.391,8.0126)
(26.3985,-3.05098)
(-11.3175,0.56223)
(6.21072,15.3767)
(8.36857,6.28483)
(-5.87667,-10.1733)
(-1.95639,-0.261428)
(-13.9662,-3.68468)
(1.41245,24.1788)
(4.27022,-5.72763)
(-5.76927,-29.3765)
(10.1203,-0.641691)
(16.1916,13.4757)
(-18.8559,-8.6553)
(-30.0104,-2.53728)
(17.6748,7.78313)
(15.7001,-14.0261)
(27.1373,18.3171)
(8.01086,-21.5147)
(-14.5617,32.5853)
(-6.12661,17.0023)
(7.01695,6.89791)
(15.7823,-2.79239)
(-1.10133,25.8591)
(8.63002,8.38627)
(-33.1807,13.6099)
(-11.0979,-0.25712)
(5.00097,4.53018)
(4.8213,-1.54974)
(25.8399,5.58777)
(-11.8199,12.5963)
(-19.9878,-5.05408)
(-21.0134,6.19704)
(20.0567,-6.47158)
(-2.13944,3.19804)
(3.65926,5.10637)
(0.628311,-15.9768)
(18.022,12.1526)
(1.5513,2.9529)
(16.9192,4.98737)
(-4.3958,12.0318)
(-12.187,14.2217)
(-2.9279,-23.1111)
(-5.1379,13.9037)
(-8.5077,0.76455)
(0.182824,-0.750858)
(-17.8372,-3.91559)
(-15.3813,-1.5185)
(-7.29101,19.1954)
(8.58815,-4.14692)
(-13.598,-12.5513)
(-16.6524,-9.01769)
(21.2258,0.897022)
(-22.9217,22.5742)
(17.7334,5.18425)
(-14.2467,3.89105)
(-12.7532,3.69038)
(-4.67359,5.669)
(4.23035,-23.9151)
(-4.5145,8.89608)
(-11.2125,-25.118)
(10.0594,18.1774)
(-9.32143,6.51941)
(-2.83662,-17.1213)
(-4.35031,-10.6395)
(2.66627,4.27586)
(14.7474,9.60955)
(-8.44882,8.63483)
(-27.4851,-13.4518)
